SensorValue
"Sensor Value: 46, Percentage: 23"
"Sensor Value: 71, Percentage: 35"
"Sensor Value: 95, Percentage: 47"
"Sensor Value: 96, Percentage: 48"
"Sensor Value: 116, Percentage: 58"
"Sensor Value: 126, Percentage: 63"
"Sensor Value: 151, Percentage: 75"
"Sensor Value: 163, Percentage: 81"
"Sensor Value: 172, Percentage: 86"
"Sensor Value: 176, Percentage: 88"
"Sensor Value: 192, Percentage: 96"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 180, Percentage: 90"
"Sensor Value: 58, Percentage: 29"
"Sensor Value: 83, Percentage: 41"
"Sensor Value: 142, Percentage: 71"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 106, Percentage: 53"
"Sensor Value: 54, Percentage: 27"
"Sensor Value: 20, Percentage: 10"
"Sensor Value: 3, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 0, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 5, Percentage: 2"
"Sensor Value: 43, Percentage: 21"
"Sensor Value: 99, Percentage: 49"
"Sensor Value: 155, Percentage: 77"
"Sensor Value: 162, Percentage: 81"
"Sensor Value: 120, Percentage: 60"
"Sensor Value: 23, Percentage: 11"
"Sensor Value: 6, Percentage: 3"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 19, Percentage: 9"
"Sensor Value: 27, Percentage: 13"
"Sensor Value: 54, Percentage: 27"
"Sensor Value: 90, Percentage: 45"
"Sensor Value: 102, Percentage: 51"
"Sensor Value: 101, Percentage: 50"
"Sensor Value: 91, Percentage: 45"
"Sensor Value: 90, Percentage: 45"
"Sensor Value: 87, Percentage: 43"
"Sensor Value: 80, Percentage: 40"
"Sensor Value: 64, Percentage: 32"
"Sensor Value: 66, Percentage: 33"
"Sensor Value: 56, Percentage: 28"
"Sensor Value: 48, Percentage: 24"
"Sensor Value: 33, Percentage: 16"
"Sensor Value: 34, Percentage: 17"
"Sensor Value: 33, Percentage: 16"
"Sensor Value: 37, Percentage: 18"
"Sensor Value: 43, Percentage: 21"
"Sensor Value: 50, Percentage: 25"
"Sensor Value: 55, Percentage: 27"
"Sensor Value: 57, Percentage: 28"
"Sensor Value: 68, Percentage: 34"
"Sensor Value: 82, Percentage: 41"
"Sensor Value: 93, Percentage: 46"
"Sensor Value: 96, Percentage: 48"
"Sensor Value: 102, Percentage: 51"
"Sensor Value: 108, Percentage: 54"
"Sensor Value: 111, Percentage: 55"
"Sensor Value: 118, Percentage: 59"
"Sensor Value: 121, Percentage: 60"
"Sensor Value: 124, Percentage: 62"
"Sensor Value: 118, Percentage: 59"
"Sensor Value: 60, Percentage: 30"
"Sensor Value: 4, Percentage: 2"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 10, Percentage: 5"
"Sensor Value: 7, Percentage: 3"
"Sensor Value: 11, Percentage: 5"
"Sensor Value: 11, Percentage: 5"
"Sensor Value: 17, Percentage: 8"
"Sensor Value: 30, Percentage: 15"
"Sensor Value: 33, Percentage: 16"
"Sensor Value: 48, Percentage: 24"
"Sensor Value: 82, Percentage: 41"
"Sensor Value: 83, Percentage: 41"
"Sensor Value: 84, Percentage: 42"
"Sensor Value: 81, Percentage: 40"
"Sensor Value: 81, Percentage: 40"
"Sensor Value: 53, Percentage: 26"
"Sensor Value: 4, Percentage: 2"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 17, Percentage: 8"
"Sensor Value: 43, Percentage: 21"
"Sensor Value: 55, Percentage: 27"
"Sensor Value: 64, Percentage: 32"
"Sensor Value: 57, Percentage: 28"
"Sensor Value: 50, Percentage: 25"
"Sensor Value: 29, Percentage: 14"
"Sensor Value: 4, Percentage: 2"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 4, Percentage: 2"
"Sensor Value: 25, Percentage: 12"
"Sensor Value: 45, Percentage: 22"
"Sensor Value: 64, Percentage: 32"
"Sensor Value: 65, Percentage: 32"
"Sensor Value: 68, Percentage: 34"
"Sensor Value: 77, Percentage: 38"
"Sensor Value: 84, Percentage: 42"
"Sensor Value: 79, Percentage: 39"
"Sensor Value: 85, Percentage: 42"
"Sensor Value: 90, Percentage: 45"
"Sensor Value: 101, Percentage: 50"
"Sensor Value: 103, Percentage: 51"
"Sensor Value: 83, Percentage: 41"
"Sensor Value: 27, Percentage: 13"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 12, Percentage: 6"
"Sensor Value: 27, Percentage: 13"
"Sensor Value: 65, Percentage: 32"
"Sensor Value: 86, Percentage: 43"
"Sensor Value: 102, Percentage: 51"
"Sensor Value: 108, Percentage: 54"
"Sensor Value: 108, Percentage: 54"
"Sensor Value: 33, Percentage: 16"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 11, Percentage: 5"
"Sensor Value: 39, Percentage: 19"
"Sensor Value: 60, Percentage: 30"
"Sensor Value: 80, Percentage: 40"
"Sensor Value: 96, Percentage: 48"
"Sensor Value: 110, Percentage: 55"
"Sensor Value: 111, Percentage: 55"
"Sensor Value: 103, Percentage: 51"
"Sensor Value: 76, Percentage: 38"
"Sensor Value: 23, Percentage: 11"
"Sensor Value: 22, Percentage: 11"
"Sensor Value: 27, Percentage: 13"
"Sensor Value: 8, Percentage: 4"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 5, Percentage: 2"
"Sensor Value: 15, Percentage: 7"
"Sensor Value: 22, Percentage: 11"
"Sensor Value: 49, Percentage: 24"
"Sensor Value: 34, Percentage: 17"
"Sensor Value: 32, Percentage: 16"
"Sensor Value: 35, Percentage: 17"
"Sensor Value: 49, Percentage: 24"
"Sensor Value: 62, Percentage: 31"
"Sensor Value: 81, Percentage: 40"
"Sensor Value: 104, Percentage: 52"
"Sensor Value: 130, Percentage: 65"
"Sensor Value: 141, Percentage: 70"
"Sensor Value: 143, Percentage: 71"
"Sensor Value: 159, Percentage: 79"
"Sensor Value: 163, Percentage: 81"
"Sensor Value: 169, Percentage: 84"
"Sensor Value: 171, Percentage: 85"
"Sensor Value: 183, Percentage: 91"
"Sensor Value: 191, Percentage: 95"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 153, Percentage: 76"
"Sensor Value: 15, Percentage: 7"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 4, Percentage: 2"
"Sensor Value: 12, Percentage: 6"
"Sensor Value: 12, Percentage: 6"
"Sensor Value: 22, Percentage: 11"
"Sensor Value: 133, Percentage: 66"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 200, Percentage: 100"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 21, Percentage: 10"
"Sensor Value: 31, Percentage: 15"
"Sensor Value: 35, Percentage: 17"
"Sensor Value: 31, Percentage: 15"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 4, Percentage: 2"
"Sensor Value: 4, Percentage: 2"
"Sensor Value: 4, Percentage: 2"
"Sensor Value: 6, Percentage: 3"
"Sensor Value: 27, Percentage: 13"
"Sensor Value: 44, Percentage: 22"
"Sensor Value: 50, Percentage: 25"
"Sensor Value: 46, Percentage: 23"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 0, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 3, Percentage: 1"
"Sensor Value: 22, Percentage: 11"
"Sensor Value: 42, Percentage: 21"
"Sensor Value: 49, Percentage: 24"
"Sensor Value: 48, Percentage: 24"
"Sensor Value: 50, Percentage: 25"
"Sensor Value: 49, Percentage: 24"
"Sensor Value: 39, Percentage: 19"
"Sensor Value: 40, Percentage: 20"
"Sensor Value: 37, Percentage: 18"
"Sensor Value: 23, Percentage: 11"
"Sensor Value: 11, Percentage: 5"
"Sensor Value: 13, Percentage: 6"
"Sensor Value: 4, Percentage: 2"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 3, Percentage: 1"
"Sensor Value: 25, Percentage: 12"
"Sensor Value: 39, Percentage: 19"
"Sensor Value: 51, Percentage: 25"
"Sensor Value: 57, Percentage: 28"
"Sensor Value: 53, Percentage: 26"
"Sensor Value: 57, Percentage: 28"
"Sensor Value: 56, Percentage: 28"
"Sensor Value: 54, Percentage: 27"
"Sensor Value: 58, Percentage: 29"
"Sensor Value: 103, Percentage: 51"
"Sensor Value: 90, Percentage: 45"
"Sensor Value: 70, Percentage: 35"
"Sensor Value: 53, Percentage: 26"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 5, Percentage: 2"
"Sensor Value: 28, Percentage: 14"
"Sensor Value: 36, Percentage: 18"
"Sensor Value: 59, Percentage: 29"
"Sensor Value: 79, Percentage: 39"
"Sensor Value: 59, Percentage: 29"
"Sensor Value: 4, Percentage: 2"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 28, Percentage: 14"
"Sensor Value: 43, Percentage: 21"
"Sensor Value: 55, Percentage: 27"
"Sensor Value: 61, Percentage: 30"
"Sensor Value: 76, Percentage: 38"
"Sensor Value: 86, Percentage: 43"
"Sensor Value: 90, Percentage: 45"
"Sensor Value: 109, Percentage: 54"
"Sensor Value: 118, Percentage: 59"
"Sensor Value: 134, Percentage: 67"
"Sensor Value: 118, Percentage: 59"
"Sensor Value: 20, Percentage: 10"
"Sensor Value: 35, Percentage: 17"
"Sensor Value: 31, Percentage: 15"
"Sensor Value: 8, Percentage: 4"
"Sensor Value: 6, Percentage: 3"
"Sensor Value: 5, Percentage: 2"
"Sensor Value: 4, Percentage: 2"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 11, Percentage: 5"
"Sensor Value: 46, Percentage: 23"
"Sensor Value: 54, Percentage: 27"
"Sensor Value: 67, Percentage: 33"
"Sensor Value: 93, Percentage: 46"
"Sensor Value: 99, Percentage: 49"
"Sensor Value: 103, Percentage: 51"
"Sensor Value: 105, Percentage: 52"
"Sensor Value: 104, Percentage: 52"
"Sensor Value: 96, Percentage: 48"
"Sensor Value: 26, Percentage: 13"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 0, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 34, Percentage: 17"
"Sensor Value: 77, Percentage: 38"
"Sensor Value: 116, Percentage: 58"
"Sensor Value: 125, Percentage: 62"
"Sensor Value: 135, Percentage: 67"
"Sensor Value: 127, Percentage: 63"
"Sensor Value: 132, Percentage: 66"
"Sensor Value: 134, Percentage: 67"
"Sensor Value: 131, Percentage: 65"
"Sensor Value: 124, Percentage: 62"
"Sensor Value: 121, Percentage: 60"
"Sensor Value: 119, Percentage: 59"
"Sensor Value: 121, Percentage: 60"
"Sensor Value: 121, Percentage: 60"
"Sensor Value: 110, Percentage: 55"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 5, Percentage: 2"
"Sensor Value: 5, Percentage: 2"
"Sensor Value: 3, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 8, Percentage: 4"
"Sensor Value: 33, Percentage: 16"
"Sensor Value: 49, Percentage: 24"
"Sensor Value: 72, Percentage: 36"
"Sensor Value: 45, Percentage: 22"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 6, Percentage: 3"
"Sensor Value: 51, Percentage: 25"
"Sensor Value: 67, Percentage: 33"
"Sensor Value: 52, Percentage: 26"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 15, Percentage: 7"
"Sensor Value: 47, Percentage: 23"
"Sensor Value: 51, Percentage: 25"
"Sensor Value: 60, Percentage: 30"
"Sensor Value: 75, Percentage: 37"
"Sensor Value: 108, Percentage: 54"
"Sensor Value: 126, Percentage: 63"
"Sensor Value: 137, Percentage: 68"
"Sensor Value: 144, Percentage: 72"
"Sensor Value: 146, Percentage: 73"
"Sensor Value: 143, Percentage: 71"
"Sensor Value: 145, Percentage: 72"
"Sensor Value: 149, Percentage: 74"
"Sensor Value: 145, Percentage: 72"
"Sensor Value: 143, Percentage: 71"
"Sensor Value: 129, Percentage: 64"
"Sensor Value: 69, Percentage: 34"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 41, Percentage: 20"
"Sensor Value: 68, Percentage: 34"
"Sensor Value: 94, Percentage: 47"
"Sensor Value: 101, Percentage: 50"
"Sensor Value: 96, Percentage: 48"
"Sensor Value: 56, Percentage: 28"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 11, Percentage: 5"
"Sensor Value: 68, Percentage: 34"
"Sensor Value: 91, Percentage: 45"
"Sensor Value: 107, Percentage: 53"
"Sensor Value: 122, Percentage: 61"
"Sensor Value: 125, Percentage: 62"
"Sensor Value: 133, Percentage: 66"
"Sensor Value: 140, Percentage: 70"
"Sensor Value: 142, Percentage: 71"
"Sensor Value: 146, Percentage: 73"
"Sensor Value: 149, Percentage: 74"
"Sensor Value: 167, Percentage: 83"
"Sensor Value: 161, Percentage: 80"
"Sensor Value: 149, Percentage: 74"
"Sensor Value: 143, Percentage: 71"
"Sensor Value: 27, Percentage: 13"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 26, Percentage: 13"
"Sensor Value: 114, Percentage: 57"
"Sensor Value: 146, Percentage: 73"
"Sensor Value: 154, Percentage: 77"
"Sensor Value: 148, Percentage: 74"
"Sensor Value: 134, Percentage: 67"
"Sensor Value: 125, Percentage: 62"
"Sensor Value: 132, Percentage: 66"
"Sensor Value: 67, Percentage: 33"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 2, Percentage: 1"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 43, Percentage: 21"
"Sensor Value: 61, Percentage: 30"
"Sensor Value: 63, Percentage: 31"
"Sensor Value: 63, Percentage: 31"
"Sensor Value: 45, Percentage: 22"
"Sensor Value: 56, Percentage: 28"
"Sensor Value: 46, Percentage: 23"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
"Sensor Value: 1, Percentage: 0"
